,n_id,x,y,geometry,elevation,n_demand,dw_demand,lat,lon,cluster
152,R146,1173578.5914483783,-1308622.7677317774,POINT (1173578.5914483783 -1308622.7677317774),74.97870635986328,0,0.0,32.434842,-87.516008,0
153,R45,1173242.3997010281,-1307037.9996317858,POINT (1173242.3997010281 -1307037.9996317858),81.96463012695312,0,0.0,32.4493754,-87.5182818,0
154,R166,1173242.3997010281,-1307037.9996317858,POINT (1173242.3997010281 -1307037.9996317858),81.96463012695312,0,0.0,32.4494361,-87.517392,0
155,R167,1172967.9956838717,-1307085.8214748844,POINT (1172967.9956838717 -1307085.8214748844),74.78763580322266,5,75.40832141465353,32.4493803,-87.5188286,0
156,R46,1172798.599353137,-1306481.4459768462,POINT (1172798.599353137 -1306481.4459768462),81.44477844238281,7,96.63860224956716,32.4554777,-87.5214069,0
157,R296,1172911.2947664543,-1306468.4605443412,POINT (1172911.2947664543 -1306468.4605443412),83.8333740234375,3,39.17711997755598,32.4549899,-87.521309,0
158,R272,1173557.9071326961,-1309882.9325660132,POINT (1173557.9071326961 -1309882.9325660132),83.76522827148438,0,0.0,32.4247904,-87.5188158,-1
159,R364,1173859.7722845587,-1307980.162554742,POINT (1173859.7722845587 -1307980.162554742),83.66397094726562,12,139.09376751385417,-87.51217239289355,32.440210267687576,0
160,R50,1173752.614971215,-1307980.9824295545,POINT (1173752.614971215 -1307980.9824295545),79.31517791748047,7,101.53914192592968,32.440064,-87.511132,0
161,R148,1173840.8861801815,-1307869.759614263,POINT (1173840.8861801815 -1307869.759614263),82.2889404296875,4,52.114238007496866,32.441255,-87.513311,0
162,R51,1173470.1088834174,-1308654.0952132777,POINT (1173470.1088834174 -1308654.0952132777),76.0376968383789,3,35.73968527617435,32.434465,-87.517203,0
163,R52,1173394.1426567605,-1308668.0880855883,POINT (1173394.1426567605 -1308668.0880855883),76.32958984375,1,15.595592206820852,32.434699,-87.517502,0
164,R92,1173488.7264123193,-1308776.8850680087,POINT (1173488.7264123193 -1308776.8850680087),77.81492614746094,3,32.79480346505771,32.433584,-87.517164,0
165,R100,1173581.2137930326,-1308640.858574483,POINT (1173581.2137930326 -1308640.858574483),75.2610092163086,0,0.0,32.434705,-87.517193,0
166,R78,1173430.1415493903,-1308959.9866163316,POINT (1173430.1415493903 -1308959.9866163316),81.72504425048828,1,10.839867444694882,32.43468,-87.518012,0
167,R53,1173413.1410662343,-1307274.860689141,POINT (1173413.1410662343 -1307274.860689141),83.98478698730469,4,214.66047040047627,32.447139,-87.5174,0
168,R54,1173274.2739246194,-1307290.5431948658,POINT (1173274.2739246194 -1307290.5431948658),82.0174331665039,6,112.14116391800735,32.448127,-87.517435,0
169,R176,1173153.794181631,-1307176.7139424437,POINT (1173153.794181631 -1307176.7139424437),74.92096710205078,10,132.9514719760484,32.447166,-87.518509,0
170,R122,1173413.1410662343,-1307274.860689141,POINT (1173413.1410662343 -1307274.860689141),83.98478698730469,0,0.0,32.4470963,-87.5159161,0
171,R365,1172773.0204828426,-1307115.9312788593,POINT (1172773.0204828426 -1307115.9312788593),72.64872741699219,0,0.0,-87.52244171927832,32.449357705396665,0
172,R168,1172967.9956838717,-1307085.8214748844,POINT (1172967.9956838717 -1307085.8214748844),74.78763580322266,0,0.0,32.449362,-87.52138,0
173,R57,1173525.5133087472,-1308272.2416583747,POINT (1173525.5133087472 -1308272.2416583747),75.05240631103516,3,55.35059644956639,32.437371,-87.519103,1
174,R366,1173426.2981961144,-1308284.4838290229,POINT (1173426.2981961144 -1308284.4838290229),74.4748764038086,0,0.0,-87.51715148441247,32.43806323660615,1
175,R367,1173333.305118015,-1308313.0650803286,POINT (1173333.305118015 -1308313.0650803286),74.72676086425781,5,76.40889587530359,-87.5181696741678,32.4379303690921,1
176,R58,1173536.7014675837,-1308353.6849445822,POINT (1173536.7014675837 -1308353.6849445822),73.21805572509766,6,81.00260160253015,32.438042,-87.51609,1
177,R202,1173499.9823144868,-1308051.1401052768,POINT (1173499.9823144868 -1308051.1401052768),80.66488647460938,2,28.93305874371848,32.439404,-87.51607,0
178,R81,1173578.5914483783,-1308622.7677317774,POINT (1173578.5914483783 -1308622.7677317774),74.97870635986328,0,0.0,32.4373,-87.516083,1
179,R108,1174413.0677445303,-1307598.2824650826,POINT (1174413.0677445303 -1307598.2824650826),84.2957534790039,4,174.11529491102726,32.44388,-87.505836,0
180,R60,1174566.984217224,-1307590.3951252508,POINT (1174566.984217224 -1307590.3951252508),83.10491180419922,2,111.10405274643692,32.4435667,-87.5046996,0
181,R61,1174535.0665282914,-1307472.0292660112,POINT (1174535.0665282914 -1307472.0292660112),83.6800765991211,2,84.93089928985694,32.4438585,-87.5043687,0
182,R251,1174508.3823968514,-1307508.6433557328,POINT (1174508.3823968514 -1307508.6433557328),83.3014144897461,0,0.0,32.4427595,-87.5041938,-1
183,R368,1172549.5477028973,-1306671.744702186,POINT (1172549.5477028973 -1306671.744702186),74.81365203857422,1,19.80989081120132,-87.5241911870486,32.45361815358971,0
184,R369,1172636.485183762,-1306721.0421868463,POINT (1172636.485183762 -1306721.0421868463),73.66270446777344,2,21.261134054973255,-87.52334255164875,32.45306359224429,0
185,R63,1173088.1548849496,-1307613.828729741,POINT (1173088.1548849496 -1307613.828729741),74.18168640136719,6,111.10510940698933,32.444497,-87.5198001,0
186,R64,1173503.228272004,-1309089.0843050645,POINT (1173503.228272004 -1309089.0843050645),81.28571319580078,0,0.0,32.430777,-87.517436,-1
187,R65,1173495.573343432,-1309021.0068814456,POINT (1173495.573343432 -1309021.0068814456),81.8044662475586,1,23.246637688599925,32.430768,-87.516891,0
188,R66,1173614.2786193474,-1308857.1532387405,POINT (1173614.2786193474 -1308857.1532387405),79.64563751220703,1,31.932348838575805,32.43077,-87.515882,0
189,R101,1173554.1459968828,-1309082.5895136886,POINT (1173554.1459968828 -1309082.5895136886),82.58560180664062,5,68.13973394346745,32.431395,-87.517424,0
190,R195,1173681.6293482028,-1309275.6866537207,POINT (1173681.6293482028 -1309275.6866537207),88.7015380859375,2,47.449737318454865,32.430624,-87.515878,0
191,R370,1173630.1132153198,-1308955.8916047644,POINT (1173630.1132153198 -1308955.8916047644),82.07695007324219,5,55.36601726647733,-87.51591869456642,32.43179943807794,1
192,R280,1173555.5379737862,-1308862.9201197254,POINT (1173555.5379737862 -1308862.9201197254),80.20972442626953,6,61.365812945803526,32.432702,-87.5159511,1
193,R265,1173633.3480132786,-1308183.8398996736,POINT (1173633.3480132786 -1308183.8398996736),79.95498657226562,4,76.1230325265819,32.4393487,-87.5146517,0
194,R140,1174419.306742477,-1306957.5556632162,POINT (1174419.306742477 -1306957.5556632162),87.3894271850586,1,18.94070695758441,32.4495602,-87.5048456,0
195,R69,1173731.0331399231,-1309578.4752757458,POINT (1173731.0331399231 -1309578.4752757458),90.53459167480469,0,0.0,32.426166,-87.514617,-1
196,R90,1173403.3547642098,-1309600.3281669223,POINT (1173403.3547642098 -1309600.3281669223),83.94186401367188,3,27.957213142054798,32.426416,-87.515705,0
197,R371,1175332.0057027147,-1306692.342911828,POINT (1175332.0057027147 -1306692.342911828),68.8080062866211,0,0.0,-87.49491285973714,32.44977052257712,0
198,R372,1175233.5009350237,-1306709.5711079654,POINT (1175233.5009350237 -1306709.5711079654),68.62120819091797,0,0.0,-87.49597381820114,32.44974653379743,0
199,R373,1175134.9961673326,-1306726.7993041028,POINT (1175134.9961673326 -1306726.7993041028),67.56201171875,0,0.0,-87.49703477539173,32.44972253366098,0
200,R374,1175036.4913996418,-1306744.02750024,POINT (1175036.4913996418 -1306744.02750024),69.7308120727539,0,0.0,-87.49809573130868,32.449698522167814,0
201,R375,1174937.926930435,-1306760.9101831382,POINT (1174937.926930435 -1306760.9101831382),72.76437377929688,0,0.0,-87.49915684379981,32.44967766322466,0
202,R376,1174839.4107185286,-1306778.0710574016,POINT (1174839.4107185286 -1306778.0710574016),76.15017700195312,4,328.30941989063973,-87.50021782598934,32.44965424524489,0
203,R377,1174740.9247621747,-1306795.4064662808,POINT (1174740.9247621747 -1306795.4064662808),78.60211944580078,0,0.0,-87.5012787261153,32.449629217545066,0
204,R378,1174642.4387426798,-1306812.7415164404,POINT (1174642.4387426798 -1306812.7415164404),80.69551086425781,2,405.58525609261153,-87.50233962511761,32.449604181774866,0
205,R199,1174469.9171384247,-1306841.685527137,POINT (1174469.9171384247 -1306841.685527137),84.55490112304688,0,0.0,32.4497945,-87.4938519,-1
206,R116,1174042.9432229656,-1306527.3747276107,POINT (1174042.9432229656 -1306527.3747276107),87.02134704589844,0,0.0,32.453252,-87.506653,0
207,R379,1173993.5169436587,-1309007.544311832,POINT (1173993.5169436587 -1309007.544311832),86.48246002197266,0,0.0,-87.51216231384147,32.43085989441851,0
208,R196,1173869.3553475419,-1308967.6136713128,POINT (1173869.3553475419 -1308967.6136713128),86.60777282714844,3,62.08073292627997,32.430708,-87.513205,0
209,R74,1172813.2232319897,-1308754.5551134087,POINT (1172813.2232319897 -1308754.5551134087),70.80877685546875,0,0.0,32.434671,-87.523316,0
210,R75,1172899.9968050828,-1308741.8878712414,POINT (1172899.9968050828 -1308741.8878712414),71.28938293457031,4,95.72647787306455,32.433935,-87.523315,0
211,R380,1173295.2552082743,-1308682.9266663042,POINT (1173295.2552082743 -1308682.9266663042),75.43458557128906,0,0.0,-87.51907352204988,32.434677597221125,0
212,R381,1173196.392453991,-1308697.9651441365,POINT (1173196.392453991 -1308697.9651441365),74.6487045288086,2,41.383813310989964,-87.5201350552315,32.434673365540284,0
213,R382,1173097.437386422,-1308712.3770841581,POINT (1173097.437386422 -1308712.3770841581),72.82612609863281,1,4.627538522740366,-87.52119670763985,32.434674838915484,0
214,R230,1172899.9968050828,-1308741.8878712414,POINT (1172899.9968050828 -1308741.8878712414),71.28938293457031,0,0.0,32.434672,-87.524247,-1
215,R76,1173586.4845124206,-1308673.934472037,POINT (1173586.4845124206 -1308673.934472037),75.19345092773438,1,9.700918838084952,32.4334036,-87.5133455,1
216,R383,1173685.7872043664,-1308663.3350544083,POINT (1173685.7872043664 -1308663.3350544083),78.78083038330078,1,17.752794829489126,-87.51493437544288,32.43433866842044,1
217,R384,1173781.5185609104,-1308666.923057391,POINT (1173781.5185609104 -1308666.923057391),82.34996795654297,1,13.694954505139304,-87.51393116537984,32.43418063453962,1
218,R261,1173601.1399534417,-1308768.9876076193,POINT (1173601.1399534417 -1308768.9876076193),76.98278045654297,1,46.53432241825553,32.4343747,-87.5159945,0
219,R77,1173394.1426567605,-1308668.0880855883,POINT (1173394.1426567605 -1308668.0880855883),76.32958984375,0,0.0,32.432026,-87.51803,-1
220,R385,1173405.6459111175,-1308767.400376546,POINT (1173405.6459111175 -1308767.400376546),78.11310577392578,3,55.25030588132128,-87.51802596716861,32.433778013240214,0
221,R386,1174057.1628773517,-1307003.8619376884,POINT (1174057.1628773517 -1307003.8619376884),87.96875762939453,1,26.242819385542592,-87.50876422705186,32.44866844265016,0
222,R80,1174074.4536440084,-1306905.388819543,POINT (1174074.4536440084 -1306905.388819543),87.2508544921875,6,121.1946925812635,32.449525,-87.508448,0
223,R173,1174170.9148230369,-1307027.2279746237,POINT (1174170.9148230369 -1307027.2279746237),86.24241638183594,6,74.87960295351475,32.447401,-87.507896,0
224,R82,1173536.7014675837,-1308353.6849445822,POINT (1173536.7014675837 -1308353.6849445822),73.21805572509766,0,0.0,32.43719,-87.515572,-1
225,R387,1173561.4913753641,-1308524.2468851304,POINT (1173561.4913753641 -1308524.2468851304),74.76276397705078,1,8.669025321261863,-87.51605402319073,32.435744282100536,1
226,R83,1174591.2154461518,-1307011.7633002389,POINT (1174591.2154461518 -1307011.7633002389),81.3867416381836,1,91.67937475047842,32.4478945,-87.5031503,0
227,R84,1174435.986853632,-1307154.70220596,POINT (1174435.986853632 -1307154.70220596),86.08892822265625,1,12.86090482856803,32.4479688,-87.5049292,0
228,R139,1174556.8534922418,-1306930.8817001886,POINT (1174556.8534922418 -1306930.8817001886),83.1166000366211,4,116.1127751565538,32.448605,-87.504887,0
229,R238,1174250.095041849,-1307178.6374662258,POINT (1174250.095041849 -1307178.6374662258),85.37129974365234,4,78.43807281587361,32.4468226,-87.5049799,0
230,R86,1173508.037199595,-1308122.2948305244,POINT (1173508.037199595 -1308122.2948305244),80.56610870361328,4,62.88147693385139,32.44005,-87.516058,0
231,R288,1173376.8809163743,-1307995.6509087966,POINT (1173376.8809163743 -1307995.6509087966),78.14144897460938,3,50.30394860685525,32.4405602,-87.5160472,0
232,R87,1173499.9823144868,-1308051.1401052768,POINT (1173499.9823144868 -1308051.1401052768),80.66488647460938,0,0.0,32.440054,-87.515382,-1
233,R88,1173856.0737072125,-1307757.3271373396,POINT (1173856.0737072125 -1307757.3271373396),87.72139739990234,4,59.466460755891816,32.442205,-87.511908,3
234,R89,1173738.8372395006,-1307880.9950240506,POINT (1173738.8372395006 -1307880.9950240506),78.14275360107422,0,0.0,32.442293,-87.513284,-1
235,R388,1173955.395124781,-1307747.879366136,POINT (1173955.395124781 -1307747.879366136),86.740966796875,5,72.97213928208973,-87.51084914560312,32.44215861184136,3
236,R389,1174020.5432696207,-1307701.8147101132,POINT (1174020.5432696207 -1307701.8147101132),85.95719146728516,0,0.0,-87.5101003276123,32.4424841834888,-1
237,R390,1173961.3995791057,-1307659.9852311432,POINT (1173961.3995791057 -1307659.9852311432),85.24507141113281,1,7.786849736917992,-87.51066624397227,32.44293557566978,3
238,R391,1173878.7616379035,-1307671.1702995636,POINT (1173878.7616379035 -1307671.1702995636),86.29727172851562,1,18.255406257612012,-87.51155177161351,32.442944489653996,3
239,R392,1173977.8337413995,-1307657.5958289749,POINT (1173977.8337413995 -1307657.5958289749),85.25955200195312,3,38.69404798959757,-87.51048991484417,32.442935275712394,3
240,R393,1174022.4510580676,-1307718.3117182136,POINT (1174022.4510580676 -1307718.3117182136),86.13372802734375,1,14.295735096475928,-87.51010269737544,32.44233435839514,3
241,R93,1173825.882578452,-1307676.5569457246,POINT (1173825.882578452 -1307676.5569457246),86.97080993652344,3,38.597518043711545,32.442965,-87.513265,0
242,R273,1173526.2064420423,-1309486.707833363,POINT (1173526.2064420423 -1309486.707833363),84.54273986816406,1,14.93317530825179,32.4271338,-87.5157366,0
243,R394,1173501.7630399724,-1309582.737682897,POINT (1173501.7630399724 -1309582.737682897),85.17729187011719,5,75.41098053886505,-87.51812288782858,32.42637061406925,0
244,R395,1173600.3595931337,-1309566.055205391,POINT (1173600.3595931337 -1309566.055205391),86.69136810302734,4,75.83240269073076,-87.51706202688159,32.42638986057233,0
245,R91,1173726.4598790372,-1309544.5465913354,POINT (1173726.4598790372 -1309544.5465913354),89.77168273925781,0,0.0,32.426343,-87.519183,-1
246,R95,1173701.9218846874,-1307504.0742037855,POINT (1173701.9218846874 -1307504.0742037855),79.77661895751953,0,0.0,32.443576,-87.51324,0
247,R94,1173718.8354383323,-1307692.4488397476,POINT (1173718.8354383323 -1307692.4488397476),82.83867645263672,4,55.874231345409804,32.442966,-87.512116,0
248,R96,1173712.4863283215,-1307624.9617407545,POINT (1173712.4863283215 -1307624.9617407545),80.70172119140625,1,35.149774193691265,32.443317,-87.512915,0
249,R266,1173509.5698230204,-1307495.4034247773,POINT (1173509.5698230204 -1307495.4034247773),77.8440170288086,1,531.5293509892618,32.4446694,-87.5131867,0
250,R97,1175166.0920592186,-1308859.6245061632,POINT (1175166.0920592186 -1308859.6245061632),79.87112426757812,2,32.72130229400802,32.426965,-87.500369,0
251,R396,1175161.646812144,-1308959.5256561988,POINT (1175161.646812144 -1308959.5256561988),79.66866302490234,1,14.262491686350586,-87.49979669414212,32.429750277900915,0
252,R397,1175157.3771895494,-1309059.4342563413,POINT (1175157.3771895494 -1309059.4342563413),79.04737091064453,2,23.829687692546592,-87.49997774332624,32.42886375654856,0
253,R398,1175153.3459455306,-1309159.3529686613,POINT (1175153.3459455306 -1309159.3529686613),78.3943099975586,5,57.229319209403045,-87.50015629046459,32.42797682949949,0
254,R259,1175166.0920592186,-1308859.6245061632,POINT (1175166.0920592186 -1308859.6245061632),79.87112426757812,0,0.0,32.4306365,-87.4996138,0
255,R98,1175188.111432664,-1308429.5357754556,POINT (1175188.111432664 -1308429.5357754556),82.58665466308594,2,50.019971298650916,32.433844,-87.498971,0
256,R210,1175057.5355876226,-1308444.2126506164,POINT (1175057.5355876226 -1308444.2126506164),84.44210815429688,2,21.353865288650006,32.434486,-87.499793,0
257,R399,1175170.1655220876,-1308759.7075625912,POINT (1175170.1655220876 -1308759.7075625912),80.40020751953125,0,0.0,-87.49943479336204,32.431523351699944,0
258,R400,1175174.2040767188,-1308659.7891454876,POINT (1175174.2040767188 -1308659.7891454876),80.9316635131836,2,32.682090302873306,-87.49925614653345,32.43241026125172,0
259,R99,1175094.6658580822,-1308439.0697260692,POINT (1175094.6658580822 -1308439.0697260692),84.1504135131836,3,41.062531856434184,32.434448,-87.498796,0
260,R201,1173581.2137930326,-1308640.858574483,POINT (1173581.2137930326 -1308640.858574483),75.2610092163086,0,0.0,32.434677,-87.516005,0
261,R102,1173778.1212687304,-1306950.8740697985,POINT (1173778.1212687304 -1306950.8740697985),90.35396575927734,0,0.0,32.448484,-87.511642,-1
262,R152,1173545.762286706,-1307107.863187903,POINT (1173545.762286706 -1307107.863187903),87.67471313476562,7,197.39444429240118,32.448452,-87.512983,2
263,R178,1173686.872240615,-1307201.2885837578,POINT (1173686.872240615 -1307201.2885837578),90.22057342529297,8,227.7452019224398,32.447429,-87.511648,0
264,R104,1173806.0877651796,-1307179.682480764,POINT (1173806.0877651796 -1307179.682480764),89.18881225585938,6,161.16329610923205,32.447349,-87.510154,0
265,R105,1174250.095041849,-1307178.6374662258,POINT (1174250.095041849 -1307178.6374662258),85.37129974365234,0,0.0,32.446427,-87.50897,0
266,R106,1173974.958743796,-1307383.068848514,POINT (1173974.958743796 -1307383.068848514),89.10343170166016,1,26.862123096272,32.4463366,-87.5088456,0
267,R401,1174189.517972983,-1307246.7141947025,POINT (1174189.517972983 -1307246.7141947025),87.08067321777344,0,0.0,-87.50770101231818,32.44632557704449,-1
268,R239,1174435.986853632,-1307154.70220596,POINT (1174435.986853632 -1307154.70220596),86.08892822265625,0,0.0,32.4468537,-87.5069703,0
269,R107,1174235.2152198968,-1307366.2936493575,POINT (1174235.2152198968 -1307366.2936493575),86.36077880859375,2,45.4242509415315,32.4454598,-87.5076784,0
270,R402,1173991.901717765,-1307288.1287145019,POINT (1173991.901717765 -1307288.1287145019),89.50428009033203,0,0.0,-87.50983868074391,32.446215975480065,0
271,R263,1173928.6181749015,-1307388.467893219,POINT (1173928.6181749015 -1307388.467893219),89.04930877685547,4,61.53937027450874,32.4453905,-87.5101464,0
272,R252,1174398.0447930375,-1307489.8326903041,POINT (1174398.0447930375 -1307489.8326903041),83.9338607788086,3,99.21691691918983,32.4451976,-87.5073826,0
273,R403,1174322.850822333,-1307333.050532006,POINT (1174322.850822333 -1307333.050532006),85.18568420410156,1,153.0991541005019,-87.50641436832197,32.44537903533309,0
274,R404,1174313.9284579277,-1307427.9605525304,POINT (1174313.9284579277 -1307427.9605525304),84.72994995117188,0,0.0,-87.50663760648325,32.444543277167156,0
275,R160,1174398.0447930375,-1307489.8326903041,POINT (1174398.0447930375 -1307489.8326903041),83.9338607788086,0,0.0,32.4428918,-87.5058255,-1
276,R405,1173702.7885983812,-1306301.84233472,POINT (1173702.7885983812 -1306301.84233472),89.54129791259766,5,92.8564543266245,-87.5115406230324,32.455403786281636,0
277,R133,1173713.9870622025,-1306401.2133285163,POINT (1173713.9870622025 -1306401.2133285163),89.42543029785156,0,0.0,32.4545017,-87.511558,-1
278,R111,1173013.5951063507,-1306546.5149414001,POINT (1173013.5951063507 -1306546.5149414001),86.16410827636719,4,42.63502804875385,32.4535974,-87.5187599,0
279,R185,1173469.1663055897,-1306609.2253458786,POINT (1173469.1663055897 -1306609.2253458786),91.27235412597656,0,0.0,32.452868,-87.517997,0
280,R112,1173055.8616764431,-1306599.4826450117,POINT (1173055.8616764431 -1306599.4826450117),85.51802825927734,7,153.48343327544643,32.4544058,-87.5176938,0
281,R186,1172927.1960925797,-1306563.3879937993,POINT (1172927.1960925797 -1306563.3879937993),82.93720245361328,2,27.64480024064048,32.454126,-87.519133,0
282,R406,1174444.0969680753,-1307254.338346371,POINT (1174444.0969680753 -1307254.338346371),85.39010620117188,1,19.462216956291602,-87.50503021517405,32.44592221059848,4
283,R407,1174530.925032726,-1307281.5561800906,POINT (1174530.925032726 -1307281.5561800906),84.2414321899414,4,49.41063559332869,-87.50415284077783,32.44556479688503,4
284,R408,1174630.8852404063,-1307281.6088818524,POINT (1174630.8852404063 -1307281.6088818524),80.59614562988281,5,68.76089015172911,-87.50310015940926,32.445432648075496,4
285,R409,1174730.7169200366,-1307275.9433983485,POINT (1174730.7169200366 -1307275.9433983485),78.76380157470703,2,42.28306868626112,-87.5020410431081,32.44535171821709,4
286,R410,1174830.6033191725,-1307271.178184013,POINT (1174830.6033191725 -1307271.178184013),77.19608306884766,3,106.94020000695573,-87.50098257867732,32.445262666116605,4
287,R411,1174930.479817285,-1307266.211811585,POINT (1174930.479817285 -1307266.211811585),76.12409973144531,2,52.42322734096928,-87.49992394600172,32.44517541212726,4
288,R412,1175030.3506358864,-1307261.130513337,POINT (1175030.3506358864 -1307261.130513337),72.36775207519531,4,52.126644206058174,-87.49886521807753,32.44508918067024,4
289,R413,1175130.2830550105,-1307257.4554722174,POINT (1175130.2830550105 -1307257.4554722174),72.30268859863281,0,0.0,-87.4978077596483,32.444990299761244,-1
290,R414,1175230.214935394,-1307253.7650409434,POINT (1175230.214935394 -1307253.7650409434),75.89071655273438,0,0.0,-87.49675028777213,32.44489154584701,-1
291,R415,1175330.1564868884,-1307250.4056678175,POINT (1175330.1564868884 -1307250.4056678175),76.46625518798828,2,37.11652767869514,-87.49569316719922,32.44478981189308,0
292,R416,1175479.7390184829,-1307836.3308792282,POINT (1175479.7390184829 -1307836.3308792282),85.13056182861328,6,66.01993231913697,-87.49491658275979,32.439360664903674,0
293,R417,1175466.0446870506,-1307737.272990665,POINT (1175466.0446870506 -1307737.272990665),82.33948516845703,5,92.91064656593987,-87.4949257708966,32.440263247709964,0
294,R418,1175451.351297504,-1307638.3591547208,POINT (1175451.351297504 -1307638.3591547208),82.46650695800781,4,49.060596307331174,-87.49494567480284,32.441165860350544,0
295,R419,1175436.6250946869,-1307539.4500624305,POINT (1175436.6250946869 -1307539.4500624305),82.47332763671875,8,101.39793180020975,-87.49496592919748,32.442068473078926,0
296,R256,1175489.0246807735,-1307935.6679263965,POINT (1175489.0246807735 -1307935.6679263965),88.22431182861328,0,0.0,32.4384614,-87.4949542,0
297,R114,1173906.811657599,-1306665.7522953823,POINT (1173906.811657599 -1306665.7522953823),87.76937866210938,3,97.69795469550482,32.452284,-87.508842,0
298,R420,1174019.077498166,-1306753.1282022162,POINT (1174019.077498166 -1306753.1282022162),86.98565673828125,7,243.54877559026872,-87.50882386183845,32.45095754461223,0
299,R115,1173931.50279641,-1306867.7196949366,POINT (1173931.50279641 -1306867.7196949366),87.88175964355469,0,0.0,32.450055,-87.5088183,0
300,R130,1174042.9432229656,-1306527.3747276107,POINT (1174042.9432229656 -1306527.3747276107),87.02134704589844,0,0.0,32.452942,-87.508265,0
301,R118,1173931.50279641,-1306867.7196949366,POINT (1173931.50279641 -1306867.7196949366),87.88175964355469,0,0.0,32.4518856,-87.5098873,-1
302,R182,1174032.4214052216,-1306852.2339038497,POINT (1174032.4214052216 -1306852.2339038497),87.08869934082031,7,182.17512587929124,32.4500641,-87.5079711,0
303,R181,1173939.3874033336,-1306926.2013072623,POINT (1173939.3874033336 -1306926.2013072623),88.34310913085938,4,60.05987028662102,32.4500496,-87.5099023,0
304,R421,1174965.1263578243,-1305800.9675385358,POINT (1174965.1263578243 -1305800.9675385358),65.97953796386719,2,46.581190428379685,-87.4975617026779,32.45821349178511,0
